,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
9028,820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,5,2,10677.0,0,10677.0,0.905,8637,94,0.8079999999999999,0.0
9029,768733533,Existing Customer,53,M,5,Uneducated,Unknown,$80K - $120K,Blue,47,2,3,2,2340.0,1612,728.0,0.696,8851,88,0.833,0.6890000000000001
9030,779779083,Existing Customer,38,F,3,High School,Single,$40K - $60K,Gold,26,2,2,1,23981.0,0,23981.0,0.741,7872,103,0.635,0.0
9031,720735408,Existing Customer,44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,3,1,6329.0,1643,4686.0,0.706,8514,109,0.73,0.26
9032,819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,3,4960.0,1724,3236.0,0.879,8218,88,0.9129999999999999,0.348
9033,804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,2,3,34516.0,1601,32915.0,0.6859999999999999,7491,86,0.72,0.046
9034,714823308,Existing Customer,55,F,3,College,Single,Less than $40K,Gold,35,2,3,3,15987.0,1973,14014.0,0.705,7345,98,0.46299999999999997,0.12300000000000001
9035,711577458,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,2,1,3244.0,1855,1389.0,0.7,8087,95,0.792,0.5720000000000001
9036,787539333,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,3,7298.0,2517,4781.0,0.838,7973,88,0.6920000000000001,0.345
9037,716806383,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,40,1,1,3,28307.0,1506,26801.0,0.818,9042,122,0.605,0.053
9038,812230308,Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2,3,3,2430.0,1657,773.0,0.659,8444,100,0.449,0.682
9039,778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29,2,3,2,7650.0,2045,5605.0,0.8909999999999999,8609,109,0.758,0.267
9040,774012933,Existing Customer,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,1,6443.0,2073,4370.0,0.8,9277,92,0.769,0.322
9041,718756533,Existing Customer,47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,2,1,13356.0,1497,11859.0,0.753,8963,105,0.6940000000000001,0.11199999999999999
9042,812224983,Existing Customer,56,M,2,Graduate,Single,$120K +,Blue,51,1,1,2,4675.0,1340,3335.0,0.68,8037,100,0.852,0.287
9043,714284358,Existing Customer,61,M,1,Uneducated,Single,$40K - $60K,Blue,52,2,1,1,2177.0,1329,848.0,0.647,7037,82,0.745,0.61
9044,709530408,Existing Customer,45,M,4,Doctorate,Single,$120K +,Gold,36,1,3,1,34516.0,1411,33105.0,0.701,8007,96,0.778,0.040999999999999995
9045,750690258,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,2,3,3,2821.0,1995,826.0,0.62,8220,103,0.635,0.7070000000000001
9046,716283108,Existing Customer,44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,6769.0,1133,5636.0,0.743,7986,88,0.6,0.16699999999999998
9047,718353633,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Gold,36,2,3,2,34516.0,0,34516.0,1.032,5547,75,0.7440000000000001,0.0
9048,718528833,Existing Customer,51,M,1,High School,Married,$120K +,Blue,43,2,3,2,30172.0,1825,28347.0,0.8,8879,101,0.578,0.06
9049,718006608,Existing Customer,44,F,5,Uneducated,Single,Less than $40K,Blue,36,1,3,1,7742.0,1163,6579.0,0.7290000000000001,9081,100,0.852,0.15
9050,710569233,Existing Customer,46,M,3,Unknown,Single,$80K - $120K,Blue,35,2,1,1,11814.0,1440,10374.0,0.7979999999999999,9185,100,0.695,0.122
9051,718694658,Existing Customer,41,M,4,Unknown,Married,$80K - $120K,Blue,32,2,1,3,28687.0,1607,27080.0,0.748,7523,90,0.636,0.055999999999999994
9052,779293308,Existing Customer,51,M,4,Graduate,Married,$60K - $80K,Silver,33,1,3,3,25653.0,2059,23594.0,0.7020000000000001,8305,103,0.746,0.08
9053,718276758,Existing Customer,52,F,1,Graduate,Single,$40K - $60K,Blue,40,2,1,2,4705.0,890,3815.0,0.723,8226,97,0.644,0.18899999999999997
9054,712654233,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,27,1,3,1,19150.0,1093,18057.0,0.716,8327,85,0.545,0.057
9055,719296383,Existing Customer,38,M,2,High School,Single,$60K - $80K,Gold,18,1,2,3,34516.0,1494,33022.0,0.588,7885,85,0.635,0.043
9056,808279158,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,46,1,3,1,11765.0,1429,10336.0,0.8170000000000001,8914,99,0.768,0.121
9057,780497958,Existing Customer,41,M,3,High School,Divorced,$80K - $120K,Blue,28,1,3,3,16627.0,2118,14509.0,0.589,7996,99,0.597,0.127
9058,715519983,Existing Customer,43,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,1,1,3,13553.0,1448,12105.0,0.925,8751,94,0.8079999999999999,0.107
9059,708568983,Existing Customer,40,M,3,High School,Married,$60K - $80K,Blue,28,2,3,1,11476.0,2365,9111.0,0.65,8110,113,0.7659999999999999,0.20600000000000002
9060,823648983,Existing Customer,58,M,1,Uneducated,Single,$80K - $120K,Blue,54,1,3,1,5182.0,1459,3723.0,0.72,7960,112,0.6970000000000001,0.282
9061,789412458,Attrited Customer,44,M,2,Post-Graduate,Married,$60K - $80K,Blue,34,6,3,4,23026.0,2517,20509.0,1.032,4909,52,0.625,0.109
9062,716837508,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,2,2,1,18477.0,0,18477.0,0.7709999999999999,8695,95,0.583,0.0
9063,711249858,Attrited Customer,49,M,4,Unknown,Married,$80K - $120K,Blue,38,2,3,2,29890.0,0,29890.0,0.64,3315,47,0.382,0.0
9064,712009083,Existing Customer,48,M,3,Unknown,Unknown,$60K - $80K,Blue,36,2,1,2,8290.0,1030,7260.0,0.87,8980,93,0.755,0.124
9065,720522633,Existing Customer,44,M,3,College,Married,$40K - $60K,Silver,36,2,1,2,16199.0,1533,14666.0,0.855,8150,106,0.631,0.095
9066,713071383,Existing Customer,54,F,1,Unknown,Single,Unknown,Blue,36,1,3,3,3723.0,1728,1995.0,0.595,8554,99,0.6779999999999999,0.46399999999999997
9067,712938258,Existing Customer,45,M,2,Graduate,Single,Less than $40K,Silver,32,2,1,3,12695.0,1613,11082.0,0.852,8328,94,0.843,0.127
9068,719071158,Attrited Customer,54,F,0,Graduate,Single,Unknown,Platinum,38,2,2,2,34516.0,0,34516.0,0.695,3901,54,0.42100000000000004,0.0
9069,709046958,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Silver,39,2,1,1,30379.0,2175,28204.0,0.67,9059,100,0.562,0.07200000000000001
9070,708748833,Existing Customer,37,F,3,Graduate,Single,$40K - $60K,Blue,25,2,2,3,9875.0,1239,8636.0,0.9390000000000001,8920,105,0.6940000000000001,0.125
9071,711364233,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Platinum,26,1,1,2,34516.0,1559,32957.0,0.759,8888,104,0.763,0.045
9072,712645908,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,37,1,3,3,2600.0,2047,553.0,0.7490000000000001,8804,111,0.682,0.787
9073,708428958,Existing Customer,39,M,2,Unknown,Single,$80K - $120K,Gold,33,1,3,2,34516.0,0,34516.0,0.7240000000000001,9179,113,0.7659999999999999,0.0
9074,719714658,Attrited Customer,61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218.0,0,12218.0,1.005,5272,62,0.59,0.0
9075,720874983,Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Silver,37,1,2,1,34516.0,0,34516.0,0.8140000000000001,8736,97,0.7020000000000001,0.0
9076,719180958,Existing Customer,48,F,2,Uneducated,Divorced,$40K - $60K,Silver,39,2,2,2,21754.0,0,21754.0,0.83,9105,104,0.763,0.0
9077,710360583,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,0,8396.0,604,7792.0,0.8270000000000001,8329,101,0.6559999999999999,0.07200000000000001
9078,823848183,Existing Customer,39,F,1,Unknown,Single,Less than $40K,Platinum,35,1,2,3,15987.0,1494,14493.0,0.731,8438,92,0.84,0.09300000000000001
9079,783121008,Existing Customer,55,F,0,Graduate,Single,Less than $40K,Silver,49,1,2,3,12094.0,1870,10224.0,0.845,8285,106,0.738,0.155
9080,789529158,Existing Customer,44,M,4,High School,Single,$60K - $80K,Blue,36,1,1,3,2946.0,743,2203.0,0.8270000000000001,8553,88,0.872,0.252
9081,708500883,Existing Customer,48,M,2,Uneducated,Single,$40K - $60K,Silver,40,2,3,2,17812.0,0,17812.0,0.75,8379,106,0.606,0.0
9082,811965558,Existing Customer,46,F,4,College,Single,$40K - $60K,Blue,41,2,3,3,13743.0,0,13743.0,0.9470000000000001,9406,106,0.767,0.0
9083,714383583,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Gold,36,5,3,3,23981.0,1696,22285.0,0.8370000000000001,8646,97,0.902,0.071
9084,809425533,Existing Customer,45,F,2,Uneducated,Divorced,$40K - $60K,Silver,40,5,2,2,15785.0,1174,14611.0,0.732,8097,105,0.8420000000000001,0.07400000000000001
9085,716858433,Attrited Customer,43,F,4,Graduate,Single,Less than $40K,Blue,32,4,3,1,3015.0,0,3015.0,1.058,5372,75,0.596,0.0
9086,812534958,Existing Customer,40,F,3,High School,Married,$40K - $60K,Silver,34,2,2,2,19000.0,1568,17432.0,0.688,8443,97,0.865,0.083
9087,714052158,Attrited Customer,49,M,2,High School,Married,$120K +,Blue,39,2,3,2,11714.0,949,10765.0,1.036,5366,68,0.659,0.081
9088,780200208,Existing Customer,39,F,2,Unknown,Single,$40K - $60K,Blue,29,2,2,2,11135.0,1563,9572.0,0.746,8777,112,0.778,0.14
9089,711458583,Existing Customer,47,M,2,College,Married,$60K - $80K,Silver,35,2,1,1,34516.0,1349,33167.0,0.674,8582,106,0.767,0.039
9090,826451433,Existing Customer,42,M,4,Graduate,Single,$80K - $120K,Silver,38,2,1,3,34516.0,2273,32243.0,0.86,8502,103,0.7170000000000001,0.066
9091,719740983,Existing Customer,44,F,1,Unknown,Divorced,Less than $40K,Silver,34,1,1,3,13259.0,866,12393.0,0.81,8998,102,0.672,0.065
9092,709019283,Existing Customer,47,M,1,College,Married,$80K - $120K,Blue,39,2,3,1,5660.0,2210,3450.0,0.583,7867,100,0.695,0.39
9093,710213508,Existing Customer,63,M,1,High School,Single,$60K - $80K,Blue,54,2,3,3,23355.0,1061,22294.0,0.8640000000000001,8634,95,0.9,0.045
9094,710814633,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,31,1,5,3,20734.0,2517,18217.0,0.888,8888,103,0.7170000000000001,0.121
9095,775267158,Existing Customer,43,F,3,Graduate,Married,$40K - $60K,Blue,37,2,1,3,2476.0,1396,1080.0,0.838,8785,111,0.609,0.564
9096,712268808,Existing Customer,55,M,4,Graduate,Single,$120K +,Silver,36,2,2,3,34516.0,2443,32073.0,0.8270000000000001,8765,105,0.721,0.071
9097,720178158,Attrited Customer,46,F,4,High School,Unknown,Less than $40K,Blue,37,5,3,3,7552.0,0,7552.0,1.047,5537,63,0.853,0.0
9098,779805408,Existing Customer,42,M,3,Unknown,Married,Less than $40K,Silver,31,1,1,1,14630.0,0,14630.0,0.752,8217,99,0.65,0.0
9099,710958933,Attrited Customer,43,M,3,Graduate,Single,$40K - $60K,Blue,35,5,3,2,6080.0,787,5293.0,0.975,4866,56,0.647,0.129
9100,720698883,Attrited Customer,51,M,1,High School,Single,$80K - $120K,Blue,38,2,3,3,28605.0,0,28605.0,1.054,5524,67,0.718,0.0
9101,780384483,Attrited Customer,49,M,4,Unknown,Unknown,$80K - $120K,Blue,39,2,2,2,2886.0,925,1961.0,0.946,5481,58,0.758,0.321
9102,714190983,Attrited Customer,51,F,2,Graduate,Single,Unknown,Platinum,32,2,3,3,34516.0,531,33985.0,0.98,5418,65,0.711,0.015
9103,713808633,Existing Customer,31,F,0,Uneducated,Divorced,Less than $40K,Silver,23,2,2,1,10850.0,1873,8977.0,0.995,13794,127,0.789,0.17300000000000001
9104,710295858,Existing Customer,43,M,4,Graduate,Divorced,$80K - $120K,Blue,32,2,1,2,24244.0,1649,22595.0,0.7759999999999999,8074,84,0.647,0.068
9105,713209308,Existing Customer,59,M,0,Graduate,Single,$60K - $80K,Blue,46,2,3,2,17218.0,1829,15389.0,0.638,7971,97,0.83,0.106
9106,788709408,Existing Customer,41,F,2,Unknown,Married,Unknown,Blue,21,2,3,1,14746.0,0,14746.0,0.857,14771,127,0.628,0.0
9107,717757608,Existing Customer,53,M,2,College,Single,$120K +,Gold,36,2,1,1,34516.0,1051,33465.0,0.863,8938,114,0.6759999999999999,0.03
9108,715300683,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,36,1,1,3,34458.0,846,33612.0,0.8170000000000001,8271,94,0.88,0.025
9109,711436983,Existing Customer,57,M,3,Unknown,Single,$120K +,Silver,49,1,2,1,34516.0,2517,31999.0,0.693,8596,102,0.672,0.073
9110,789582483,Existing Customer,60,M,1,High School,Divorced,$40K - $60K,Blue,53,2,3,3,9369.0,1813,7556.0,0.6579999999999999,7699,101,0.629,0.19399999999999998
9111,790168083,Existing Customer,51,M,0,High School,Unknown,$80K - $120K,Blue,44,2,2,3,22741.0,2176,20565.0,0.6890000000000001,8438,100,0.887,0.096
9112,742865883,Attrited Customer,46,F,3,Unknown,Single,$40K - $60K,Blue,39,4,3,3,9110.0,2517,6593.0,1.052,5290,69,0.816,0.276
9113,770848308,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Platinum,31,2,2,1,34516.0,1308,33208.0,0.746,8773,105,0.78,0.038
9114,713486583,Existing Customer,41,M,3,Graduate,Married,$60K - $80K,Blue,29,2,2,1,17277.0,2151,15126.0,0.701,8838,97,0.732,0.125
9115,708697983,Existing Customer,56,M,0,High School,Unknown,$120K +,Blue,49,2,2,2,34516.0,2156,32360.0,0.698,8766,78,0.8140000000000001,0.062
9116,823539558,Existing Customer,39,F,3,Uneducated,Single,Unknown,Silver,35,2,2,3,33565.0,1627,31938.0,0.66,8360,94,0.843,0.048
9117,711339258,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Silver,36,1,3,1,20176.0,2219,17957.0,0.693,8255,86,0.9109999999999999,0.11
9118,781171908,Existing Customer,45,M,3,Graduate,Single,$40K - $60K,Blue,38,1,3,1,3751.0,1869,1882.0,0.9259999999999999,9497,106,0.71,0.498
9119,815582358,Existing Customer,47,F,5,Unknown,Unknown,Less than $40K,Blue,42,2,1,2,2519.0,1584,935.0,0.76,8852,95,0.759,0.629
9120,755212608,Attrited Customer,50,M,2,Unknown,Married,$40K - $60K,Blue,43,4,3,3,13067.0,0,13067.0,1.061,5468,71,0.775,0.0
9121,716486508,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,6,2,2,3399.0,0,3399.0,0.991,5529,78,0.66,0.0
9122,771674958,Existing Customer,45,M,2,High School,Married,$40K - $60K,Blue,33,1,3,3,11529.0,1823,9706.0,0.727,8135,97,0.7020000000000001,0.158
9123,787909158,Existing Customer,40,F,3,Graduate,Divorced,Less than $40K,Blue,31,1,3,2,8694.0,1117,7577.0,0.8420000000000001,9523,105,0.6940000000000001,0.128
9124,717140733,Existing Customer,52,F,1,Graduate,Single,Less than $40K,Blue,36,1,3,3,6616.0,831,5785.0,0.7070000000000001,9065,85,0.735,0.126
9125,799468083,Existing Customer,51,M,2,Graduate,Married,$40K - $60K,Blue,45,2,2,2,11467.0,1146,10321.0,1.018,14373,97,0.764,0.1
9126,718993533,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,2,3,0,15821.0,1334,14487.0,0.81,8927,103,0.635,0.084
9127,713870958,Existing Customer,56,F,3,Uneducated,Single,Unknown,Platinum,46,2,3,2,34516.0,0,34516.0,0.887,8416,93,0.632,0.0
9128,709171308,Existing Customer,30,M,1,High School,Married,$60K - $80K,Blue,16,1,3,3,15795.0,1742,14053.0,1.022,13173,96,0.846,0.11
9129,798553158,Attrited Customer,62,F,1,Graduate,Single,Less than $40K,Blue,56,1,2,1,3109.0,0,3109.0,1.054,5470,72,0.674,0.0
9130,720819858,Existing Customer,47,F,4,Post-Graduate,Single,Less than $40K,Blue,27,1,2,2,8837.0,2517,6320.0,0.618,8210,100,0.754,0.285
9131,815078433,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,37,2,1,3,6551.0,1718,4833.0,1.207,13363,99,0.623,0.262
9132,710924658,Existing Customer,52,F,2,High School,Single,$40K - $60K,Blue,36,1,2,2,2540.0,1093,1447.0,0.7829999999999999,9339,99,0.737,0.43
9133,709883883,Existing Customer,46,F,4,Uneducated,Divorced,Unknown,Blue,34,2,3,1,8110.0,1549,6561.0,0.8079999999999999,8033,94,0.649,0.191
9134,718650258,Existing Customer,54,F,3,Graduate,Single,Unknown,Blue,47,2,3,1,6146.0,2210,3936.0,0.905,12956,97,0.7959999999999999,0.36
9135,711613308,Attrited Customer,58,M,2,Unknown,Single,$60K - $80K,Blue,48,2,1,2,2236.0,710,1526.0,0.434,2562,38,0.462,0.318
9136,718558758,Attrited Customer,34,M,1,Unknown,Single,$80K - $120K,Blue,22,1,2,2,3711.0,1413,2298.0,0.175,3922,51,0.645,0.381
9137,718504233,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,30,2,2,3,2082.0,1794,288.0,0.735,3423,48,0.92,0.862
9138,709108533,Existing Customer,49,M,4,Graduate,Married,$80K - $120K,Blue,29,2,2,3,9959.0,2216,7743.0,0.747,15139,90,0.8370000000000001,0.223
9139,713236458,Existing Customer,55,M,4,Unknown,Single,$60K - $80K,Blue,48,2,2,3,18980.0,2517,16463.0,0.655,8295,113,0.687,0.133
9140,714352533,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Silver,29,1,2,2,15472.0,865,14607.0,0.7559999999999999,14132,103,0.746,0.055999999999999994
9141,717353433,Existing Customer,50,F,2,Unknown,Single,Unknown,Blue,42,1,3,3,21498.0,1542,19956.0,0.759,13015,104,0.857,0.07200000000000001
9142,813804783,Attrited Customer,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,3,2667.0,0,2667.0,0.494,4399,54,0.862,0.0
9143,771062733,Existing Customer,44,F,2,Graduate,Single,Less than $40K,Blue,31,1,2,1,4291.0,1285,3006.0,0.846,15511,101,0.629,0.299
9144,715649358,Attrited Customer,39,M,2,College,Married,$60K - $80K,Blue,26,1,2,2,3879.0,0,3879.0,0.9279999999999999,7786,81,0.929,0.0
9145,713552958,Existing Customer,43,M,5,Graduate,Unknown,$60K - $80K,Blue,28,1,3,1,12773.0,1637,11136.0,0.919,14833,114,0.583,0.128
9146,715209333,Existing Customer,32,M,0,High School,Single,$60K - $80K,Blue,36,1,1,1,6224.0,1965,4259.0,0.7390000000000001,13630,124,0.6990000000000001,0.316
9147,769935783,Existing Customer,40,M,3,Unknown,Single,$60K - $80K,Blue,34,2,2,1,9594.0,2517,7077.0,0.945,14213,100,0.7859999999999999,0.262
9148,815613033,Existing Customer,49,M,2,Unknown,Married,Less than $40K,Silver,44,2,2,3,12518.0,1722,10796.0,0.8909999999999999,14276,96,0.778,0.138
9149,718732833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,2783.0,1763,1020.0,0.344,3967,42,0.4,0.633
9150,816328308,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,55,2,1,3,3773.0,0,3773.0,0.684,14264,118,0.873,0.0
9151,711814608,Existing Customer,41,F,5,High School,Married,$40K - $60K,Silver,36,2,1,1,19281.0,1805,17476.0,0.893,15423,110,0.6920000000000001,0.094
9152,803216433,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Silver,33,6,3,2,14806.0,2517,12289.0,0.5579999999999999,4804,57,0.462,0.17
9153,710694033,Existing Customer,32,M,0,Graduate,Divorced,$40K - $60K,Blue,36,2,1,1,7473.0,1253,6220.0,0.98,13400,104,0.733,0.168
9154,709257708,Existing Customer,47,F,2,High School,Single,Less than $40K,Blue,41,1,1,2,3108.0,1978,1130.0,0.917,14965,127,0.716,0.636
9155,720174033,Existing Customer,46,M,3,Graduate,Divorced,$80K - $120K,Blue,33,1,3,1,34516.0,975,33541.0,0.738,12871,104,0.552,0.027999999999999997
9156,820666083,Attrited Customer,41,M,2,Graduate,Single,$120K +,Blue,37,5,3,4,27742.0,2517,25225.0,0.835,8646,85,0.977,0.091
9157,712044558,Attrited Customer,51,F,1,Uneducated,Single,Less than $40K,Silver,41,6,2,3,14563.0,1309,13254.0,0.708,6408,70,0.9440000000000001,0.09
9158,713131158,Attrited Customer,58,M,2,Uneducated,Single,$80K - $120K,Blue,46,1,3,1,10286.0,0,10286.0,0.9079999999999999,8199,59,0.903,0.0
9159,803335008,Existing Customer,48,F,2,Graduate,Divorced,Unknown,Blue,43,2,3,3,7791.0,1472,6319.0,0.9790000000000001,13945,107,0.754,0.18899999999999997
9160,795869583,Existing Customer,53,F,3,Uneducated,Married,Less than $40K,Blue,47,1,3,2,3733.0,1620,2113.0,0.765,15200,118,0.934,0.434
9161,789535233,Existing Customer,52,M,1,Graduate,Single,$80K - $120K,Silver,44,2,1,2,34516.0,1618,32898.0,1.0,11603,109,0.847,0.047
9162,716441058,Existing Customer,45,F,4,High School,Single,Less than $40K,Silver,36,2,5,2,14416.0,0,14416.0,0.7879999999999999,13820,99,0.65,0.0
9163,718113633,Attrited Customer,41,M,3,Uneducated,Married,$120K +,Blue,36,1,2,3,34516.0,0,34516.0,0.377,5603,56,0.244,0.0
9164,708908883,Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Silver,32,1,3,2,12033.0,1025,11008.0,0.684,12603,106,0.893,0.085
9165,712152408,Existing Customer,44,M,4,High School,Single,$60K - $80K,Gold,29,1,2,1,34516.0,1930,32586.0,0.615,12478,97,0.764,0.055999999999999994
9166,708229308,Attrited Customer,49,F,2,Unknown,Married,Less than $40K,Blue,41,5,2,2,3243.0,0,3243.0,0.685,6059,71,0.821,0.0
9167,715351983,Existing Customer,32,F,2,Unknown,Married,Less than $40K,Blue,20,1,3,2,9761.0,1470,8291.0,0.7959999999999999,14334,97,0.732,0.151
9168,798451908,Existing Customer,36,F,2,Graduate,Married,Less than $40K,Blue,30,1,3,2,5723.0,0,5723.0,0.85,12403,120,0.69,0.0
9169,794962983,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,41,1,1,3,9947.0,2496,7451.0,0.802,14576,110,0.774,0.251
9170,721000833,Existing Customer,49,M,0,Uneducated,Married,$60K - $80K,Blue,38,1,3,2,3599.0,0,3599.0,0.738,13324,110,0.594,0.0
9171,720086358,Existing Customer,58,M,2,Doctorate,Married,$120K +,Blue,48,2,3,1,12648.0,1604,11044.0,0.7190000000000001,14465,125,0.7120000000000001,0.127
9172,710064033,Attrited Customer,45,M,3,Uneducated,Married,$40K - $60K,Blue,28,2,2,5,4572.0,0,4572.0,0.48,3555,42,0.4,0.0
9173,780588258,Existing Customer,53,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,2,4021.0,1745,2276.0,0.784,14567,120,0.846,0.434
9174,710833908,Existing Customer,45,M,5,High School,Married,$80K - $120K,Blue,25,1,3,3,25601.0,1384,24217.0,0.745,12896,100,0.852,0.054000000000000006
9175,714449283,Existing Customer,44,M,4,Uneducated,Unknown,$80K - $120K,Blue,36,1,3,1,25428.0,1528,23900.0,0.725,13360,97,0.7959999999999999,0.06
9176,772339383,Existing Customer,54,M,3,Post-Graduate,Single,$40K - $60K,Blue,44,2,5,3,4216.0,1290,2926.0,0.86,13787,121,0.5710000000000001,0.306
9177,721382208,Existing Customer,38,F,2,High School,Married,$40K - $60K,Blue,27,2,1,2,3140.0,2517,623.0,0.8009999999999999,13677,122,0.821,0.802
9178,779349783,Existing Customer,46,M,3,Doctorate,Married,$60K - $80K,Blue,31,2,2,2,21161.0,1198,19963.0,0.7829999999999999,13119,104,0.625,0.057
9179,789450408,Existing Customer,41,F,2,Uneducated,Married,Unknown,Blue,32,2,5,3,5877.0,1713,4164.0,0.7909999999999999,15106,91,0.978,0.29100000000000004
9180,709210833,Existing Customer,48,F,2,Doctorate,Married,$40K - $60K,Blue,36,1,2,2,9074.0,1648,7426.0,0.727,14084,110,0.8029999999999999,0.182
9181,821752908,Existing Customer,53,M,2,High School,Single,$60K - $80K,Blue,49,2,3,2,4142.0,2252,1890.0,0.7140000000000001,15078,117,0.746,0.544
9182,789878283,Existing Customer,39,M,3,Graduate,Married,$40K - $60K,Blue,29,2,2,2,3152.0,1174,1978.0,0.862,13670,117,0.857,0.37200000000000005
9183,709319658,Attrited Customer,48,F,4,Graduate,Single,Less than $40K,Platinum,37,5,3,4,15987.0,0,15987.0,0.8270000000000001,7681,71,0.69,0.0
